ID,Prey,Prey funtional group,Prey expertise,Predator,Predator funtional group,Predator expertise,Strategy,Source,Reference,Link,Observations
1,Electrona_spp,Myctophiformes,Fish,Thalassarche_chrysostoma,Procellariiformes,Sea birds,Hunter,Heterotroph,"Arata, J. et al_2004",https://doi.org/10.1017/S095410200400207X,Infered from Electrona_antartica and Electrona_carlsbergi
2,Electrona_spp,Myctophiformes,Fish,Thalassarche_chrysostoma,Procellariiformes,Sea birds,Hunter,Heterotroph,"Arata, J. et al_2004",https://doi.org/10.1017/S095410200400207X,Infered from Electrona_antartica and Electrona_carlsbergi
3,Gymnoscopelus_spp,Myctophiformes,Fish,Thalassarche_chrysostoma,Procellariiformes,Sea birds,Hunter,Heterotroph,"Arata, J. et al_2004",https://doi.org/10.1017/S095410200400207X,Infered from Gymnoscopelus_nicholsi and Gymnoscopelus_hintonoides
4,Gymnoscopelus_spp,Myctophiformes,Fish,Thalassarche_chrysostoma,Procellariiformes,Sea birds,Hunter,Heterotroph,"Arata, J. et al_2004",https://doi.org/10.1017/S095410200400207X,Infered from Gymnoscopelus_nicholsi and Gymnoscopelus_hintonoides
5,Gymnoscopelus_spp,Myctophiformes,Fish,Thalassarche_chrysostoma,Procellariiformes,Sea birds,Hunter,Heterotroph,"Arata, J. et al_2004",https://doi.org/10.1017/S095410200400207X,Infered from Gymnoscopelus_nicholsi and Gymnoscopelus_hintonoides
6,Krefftichthys_andersoni,Myctophiformes,Fish,Thalassarche_chrysostoma,Procellariiformes,Sea birds,Hunter,Heterotroph,"Arata, J. et al_2004",https://doi.org/10.1017/S095410200400207X,
7,Amphipoda,Amphipoda,Crustaceans,Thalassarche_chrysostoma,Procellariiformes,Sea birds,Hunter,Heterotroph,"Arata, J. et al_2004",https://doi.org/10.1017/S095410200400207X,Infered from Gammaridea
8,Anuropus_antarcticus,Malacostraca,Crustaceans,Thalassarche_chrysostoma,Procellariiformes,Sea birds,Hunter,Heterotroph,"Arata, J. et al_2004",https://doi.org/10.1017/S095410200400207X,
9,Decapoda_others,Decapoda,Crustaceans,Thalassarche_chrysostoma,Procellariiformes,Sea birds,Hunter,Heterotroph,"Arata, J. et al_2004",https://doi.org/10.1017/S095410200400207X,
10,Patagonotothen_ramsayi,Perciformes,Fish,Lagenorhynchus_australis,Delphinidae,Sea mammals,Hunter,Heterotroph,Riccialdelli_etal_2010,https://doi.org/10.3354/meps08826,Infered from Patagonotothen_spp
11,Patagonotothen_guntheri,Perciformes,Fish,Lagenorhynchus_australis,Delphinidae,Sea mammals,Hunter,Heterotroph,Riccialdelli_etal_2010,https://doi.org/10.3354/meps08826,Infered from Patagonotothen_spp
12,Patagonotothen_ramsayi,Perciformes,Fish,Lagenorhynchus_australis,Delphinidae,Sea mammals,Hunter,Heterotroph,Riccialdelli_etal_2010,https://doi.org/10.3354/meps08826,Infered from Patagonotothen_spp
13,Patagonotothen_guntheri,Perciformes,Fish,Lagenorhynchus_australis,Delphinidae,Sea mammals,Hunter,Heterotroph,Riccialdelli_etal_2010,https://doi.org/10.3354/meps08826,Infered from Patagonotothen_spp
14,Nototheniops_larseni ,Perciformes,Fish,Lagenorhynchus_australis,Delphinidae,Sea mammals,Hunter,Heterotroph,Riccialdelli_etal_2010,https://doi.org/10.3354/meps08826,
15,Pleuragramma_antarcticum,Nototheniidae,Fish,Lagenorhynchus_australis,Delphinidae,Sea mammals,Hunter,Heterotroph,Riccialdelli_etal_2010,https://doi.org/10.3354/meps08826,
16,Iluocoetes_fimbriatus,Perciformes,Fish,Lagenorhynchus_australis,Delphinidae,Sea mammals,Hunter,Heterotroph,Riccialdelli_etal_2010,https://doi.org/10.3354/meps08826,Infered from Zoarcidae
17,Odonthestes_spp,Atheriniformes,Fish,Lagenorhynchus_australis,Delphinidae,Sea mammals,Hunter,Heterotroph,Riccialdelli_etal_2010,https://doi.org/10.3354/meps08826,
18,Merluccius_hubbsi,Gadiformes,Fish_Demersal,Pseudorca_crassidens,Delphinidae,Sea mammals,Hunter,Heterotroph,Riccialdelli_etal_2010,https://doi.org/10.3354/meps08826,
19,Merluccius_australis,Gadiformes,Fish_Demersal,Pseudorca_crassidens,Delphinidae,Sea mammals,Hunter,Heterotroph,Riccialdelli_etal_2010,https://doi.org/10.3354/meps08826,
20,Salilota_australis,Gadiformes,Fish,Pseudorca_crassidens,Delphinidae,Sea mammals,Hunter,Heterotroph,Riccialdelli_etal_2010,https://doi.org/10.3354/meps08826,
21,Macruronus_magellanicus,Gadiformes,Fish_Demersal,Pseudorca_crassidens,Delphinidae,Sea mammals,Hunter,Heterotroph,Riccialdelli_etal_2010,https://doi.org/10.3354/meps08826,
22,Cottoperca_trigloides,Perciformes,Fish,Pseudorca_crassidens,Delphinidae,Sea mammals,Hunter,Heterotroph,Riccialdelli_etal_2010,https://doi.org/10.3354/meps08826,
23,Coelorinchus_fasciatus,Gadiformes,Fish,Pseudorca_crassidens,Delphinidae,Sea mammals,Hunter,Heterotroph,Riccialdelli_etal_2010,https://doi.org/10.3354/meps08826,
24,Iluocoetes_fimbriatus,Perciformes,Fish,Pseudorca_crassidens,Delphinidae,Sea mammals,Hunter,Heterotroph,Riccialdelli_etal_2010,https://doi.org/10.3354/meps08826,
25,Cottunculus_granulosus,Perciformes,Fish,Pseudorca_crassidens,Delphinidae,Sea mammals,Hunter,Heterotroph,Riccialdelli_etal_2010,https://doi.org/10.3354/meps08826,
26,Dissostichus_eleginoides,Perciformes,Fish_Demersal,Pseudorca_crassidens,Delphinidae,Sea mammals,Hunter,Heterotroph,Riccialdelli_etal_2010,https://doi.org/10.3354/meps08826,
27,Ophidiidae,Ophidiiformes,Fish,Pseudorca_crassidens,Delphinidae,Sea mammals,Hunter,Heterotroph,Riccialdelli_etal_2010,https://doi.org/10.3354/meps08826,
28,Nototheniops_larseni ,Perciformes,Fish,Pseudorca_crassidens,Delphinidae,Sea mammals,Hunter,Heterotroph,Riccialdelli_etal_2010,https://doi.org/10.3354/meps08826,
29,Pleuragramma_antarcticum,Nototheniidae,Fish,Pseudorca_crassidens,Delphinidae,Sea mammals,Hunter,Heterotroph,Riccialdelli_etal_2010,https://doi.org/10.3354/meps08826,
30,Micromesistius_australis,Gadiformes,Fish,Pseudorca_crassidens,Delphinidae,Sea mammals,Hunter,Heterotroph,Riccialdelli_etal_2010,https://doi.org/10.3354/meps08826,
31,Patagonotothen_ramsayi,Perciformes,Fish,Pseudorca_crassidens,Delphinidae,Sea mammals,Hunter,Heterotroph,Riccialdelli_etal_2010,https://doi.org/10.3354/meps08826,
32,Electrona_spp,Myctophiformes,Fish,Pseudorca_crassidens,Delphinidae,Sea mammals,Hunter,Heterotroph,Riccialdelli_etal_2010,https://doi.org/10.3354/meps08826,
33,Gymnoscopelus_spp,Myctophiformes,Fish,Pseudorca_crassidens,Delphinidae,Sea mammals,Hunter,Heterotroph,Riccialdelli_etal_2010,https://doi.org/10.3354/meps08826,
34,Krefftichthys_andersoni,Myctophiformes,Fish,Pseudorca_crassidens,Delphinidae,Sea mammals,Hunter,Heterotroph,Riccialdelli_etal_2010,https://doi.org/10.3354/meps08826,
35,Bathyraja_macloviana,Rajiformes, Chondrichthyans,Pseudorca_crassidens,Delphinidae,Sea mammals,Hunter,Heterotroph,Riccialdelli_etal_2010,https://doi.org/10.3354/meps08826,
36,Iluocoetes_fimbriatus,Perciformes,Fish,Pseudorca_crassidens,Delphinidae,Sea mammals,Hunter,Heterotroph,Riccialdelli_etal_2010,https://doi.org/10.3354/meps08826,Infered from Zoarcidae
37,Patagonotothen_ramsayi,Perciformes,Fish,Pseudorca_crassidens,Delphinidae,Sea mammals,Hunter,Heterotroph,Riccialdelli_etal_2010,https://doi.org/10.3354/meps08826,Infered from Patagonotothen_spp
38,Patagonotothen_guntheri,Perciformes,Fish,Pseudorca_crassidens,Delphinidae,Sea mammals,Hunter,Heterotroph,Riccialdelli_etal_2010,https://doi.org/10.3354/meps08826,Infered from Patagonotothen_spp
39,Sprattus_fuegensis,Clupeiformes,Sardinas,Pseudorca_crassidens,Delphinidae,Sea mammals,Hunter,Heterotroph,Riccialdelli_etal_2010,https://doi.org/10.3354/meps08826,
40,Doryteuthis_gahi,Cephalopoda,Cephalopods,Pseudorca_crassidens,Delphinidae,Sea mammals,Hunter,Heterotroph,Riccialdelli_etal_2010,https://doi.org/10.3354/meps08826,
41,Illex_argentinus,Cephalopoda,Cephalopods,Pseudorca_crassidens,Delphinidae,Sea mammals,Hunter,Heterotroph,Riccialdelli_etal_2010,https://doi.org/10.3354/meps08826,
42,Enteroctopus_megalocyathus,Cephalopoda,Cephalopods,Pseudorca_crassidens,Delphinidae,Sea mammals,Hunter,Heterotroph,Riccialdelli_etal_2010,https://doi.org/10.3354/meps08826,
43,Micromesistius_australis,Perciformes,Fish,Lissodelphis_peronii,Delphinidae,Sea mammals,Hunter,Heterotroph,Riccialdelli_etal_2010,https://doi.org/10.3354/meps08826,
44,Coelorinchus_fasciatus,Gadiformes,Fish,Lissodelphis_peronii,Delphinidae,Sea mammals,Hunter,Heterotroph,Riccialdelli_etal_2010,https://doi.org/10.3354/meps08826,
45,Iluocoetes_fimbriatus,Perciformes,Fish,Lissodelphis_peronii,Delphinidae,Sea mammals,Hunter,Heterotroph,Riccialdelli_etal_2010,https://doi.org/10.3354/meps08826,
46,Doryteuthis_gahi,Cephalopoda,Cephalopods,Lissodelphis_peronii,Delphinidae,Sea mammals,Hunter,Heterotroph,Riccialdelli_etal_2010,https://doi.org/10.3354/meps08826,
47,Illex_argentinus,Cephalopoda,Cephalopods,Lissodelphis_peronii,Delphinidae,Sea mammals,Hunter,Heterotroph,Riccialdelli_etal_2010,https://doi.org/10.3354/meps08826,
48,Mirounga_leonina,Phocidae,Sea mammals,Orcinus_orca,Delphinidae,Sea mammals,Hunter,Heterotroph,Waerebeek_etal_2010,https://doi.org/10.47536/jcrm.v11i3.611,
49,Electrona_spp,Myctophiformes,Fish,Lagenorhynchus_cruciger,Delphinidae,Sea mammals,Hunter,Heterotroph,Waerebeek_etal_2010,https://doi.org/10.47536/jcrm.v11i3.611,
50,Gymnoscopelus_spp,Myctophiformes,Fish,Lagenorhynchus_cruciger,Delphinidae,Sea mammals,Hunter,Heterotroph,Waerebeek_etal_2010,https://doi.org/10.47536/jcrm.v11i3.611,
51,Krefftichthys_andersoni,Myctophiformes,Fish,Lagenorhynchus_cruciger,Delphinidae,Sea mammals,Hunter,Heterotroph,Waerebeek_etal_2010,https://doi.org/10.47536/jcrm.v11i3.611,
52,Amphipoda,Amphipoda,Crustaceans,Eudyptes_chrysocome,Sphenisciformes,Sea birds,Hunter,Heterotroph,Rosciano_etal_2016,https://doi.org/10.3354/meps11689,
53,Ichthyoplankton,Ichthyoplankton,Ichthyoplankton,Eudyptes_chrysocome,Sphenisciformes,Sea birds,Hunter,Heterotroph,Rosciano_etal_2016,https://doi.org/10.3354/meps11689,
54,Euphausiidae,Euphausiacea,Crustaceans,Eudyptes_chrysocome,Sphenisciformes,Sea birds,Hunter,Heterotroph,Rosciano_etal_2016,https://doi.org/10.3354/meps11689,
55,Zooplankton,Zooplankton,Zooplankton,Spheniscus_magellanicus,Sphenisciformes,Sea birds,Hunter,Heterotroph,Rosciano_etal_2016,https://doi.org/10.3354/meps11689,
56,Amphipoda,Amphipoda,Crustaceans,Spheniscus_magellanicus,Sphenisciformes,Sea birds,Hunter,Heterotroph,Rosciano_etal_2016,https://doi.org/10.3354/meps11689,
57,Euphausiidae,Euphausiacea,Crustaceans,Spheniscus_magellanicus,Sphenisciformes,Sea birds,Hunter,Heterotroph,Rosciano_etal_2016,https://doi.org/10.3354/meps11689,
58,Sprattus_fuegensis,Clupeiformes,Sardinas,Spheniscus_magellanicus,Sphenisciformes,Sea birds,Hunter,Heterotroph,Rosciano_etal_2016,https://doi.org/10.3354/meps11689,
59,Grimothea_gregaria,Malacostraca,Crustaceans,Spheniscus_magellanicus,Sphenisciformes,Sea birds,Hunter,Heterotroph,Rosciano_etal_2016,https://doi.org/10.3354/meps11689,
60,Doryteuthis_gahi,Cephalopoda,Cephalopods,Spheniscus_magellanicus,Sphenisciformes,Sea birds,Hunter,Heterotroph,Rosciano_etal_2016,https://doi.org/10.3354/meps11689,
61,Sprattus_fuegensis,Clupeiformes,Sardinas,Spheniscus_magellanicus,Sphenisciformes,Sea birds,Hunter,Heterotroph,Rosciano_etal_2016,https://doi.org/10.3354/meps11689,
62,Doryteuthis_gahi,Cephalopoda,Cephalopods,Ziphiidae,Ziphiidae,Sea mammals,Hunter,Heterotroph,Riccialdelli_etal_2017,https://doi.org/10.3354/meps12296,
63,Illex_argentinus,Cephalopoda,Cephalopods,Ziphiidae,Ziphiidae,Sea mammals,Hunter,Heterotroph,Riccialdelli_etal_2017,https://doi.org/10.3354/meps12296,
64,Merluccius_hubbsi,Gadiformes,Fish_Demersal,Ziphiidae,Ziphiidae,Sea mammals,Hunter,Heterotroph,Riccialdelli_etal_2017,https://doi.org/10.3354/meps12296,
65,Merluccius_australis,Gadiformes,Fish_Demersal,Ziphiidae,Ziphiidae,Sea mammals,Hunter,Heterotroph,Riccialdelli_etal_2017,https://doi.org/10.3354/meps12296,
66,Gonatus_antarcticus,Cephalopoda,Cephalopods,Ziphiidae,Ziphiidae,Sea mammals,Hunter,Heterotroph,Riccialdelli_etal_2017,https://doi.org/10.3354/meps12296,
67,Dissostichus_eleginoides,Perciformes,Fish_Demersal,Ziphiidae,Ziphiidae,Sea mammals,Hunter,Heterotroph,Riccialdelli_etal_2017,https://doi.org/10.3354/meps12296,
68,Micromesistius_australis,Gadiformes,Fish,Ziphiidae,Ziphiidae,Sea mammals,Hunter,Heterotroph,Riccialdelli_etal_2017,https://doi.org/10.3354/meps12296,
69,Macruronus_magellanicus,Gadiformes,Fish_Demersal,Ziphiidae,Ziphiidae,Sea mammals,Hunter,Heterotroph,Riccialdelli_etal_2017,https://doi.org/10.3354/meps12296,
70,Lepidonotothen,Perciformes,Fish,Ziphiidae,Ziphiidae,Sea mammals,Hunter,Heterotroph,Riccialdelli_etal_2017,https://doi.org/10.3354/meps12296,
71,Pseudochaenichthys_georgianus,Perciformes,Fish,Ziphiidae,Ziphiidae,Sea mammals,Hunter,Heterotroph,Riccialdelli_etal_2017,https://doi.org/10.3354/meps12296,
72,Doryteuthis_gahi,Cephalopoda,Cephalopods,Ziphiidae,Ziphiidae,Sea mammals,Hunter,Heterotroph,Riccialdelli_etal_2017,https://doi.org/10.3354/meps12296,
73,Illex_argentinus,Cephalopoda,Cephalopods,Ziphiidae,Ziphiidae,Sea mammals,Hunter,Heterotroph,Riccialdelli_etal_2017,https://doi.org/10.3354/meps12296,
74,Dissostichus_eleginoides,Perciformes,Fish_Demersal,Ziphiidae,Ziphiidae,Sea mammals,Hunter,Heterotroph,Riccialdelli_etal_2017,https://doi.org/10.3354/meps12296,
75,Micromesistius_australis,Gadiformes,Fish,Ziphiidae,Ziphiidae,Sea mammals,Hunter,Heterotroph,Riccialdelli_etal_2017,https://doi.org/10.3354/meps12296,
76,Lepidonotothen,Perciformes,Fish,Ziphiidae,Ziphiidae,Sea mammals,Hunter,Heterotroph,Riccialdelli_etal_2017,https://doi.org/10.3354/meps12296,
77,Pseudochaenichthys_georgianus,Perciformes,Fish,Ziphiidae,Ziphiidae,Sea mammals,Hunter,Heterotroph,Riccialdelli_etal_2017,https://doi.org/10.3354/meps12296,
78,Doryteuthis_gahi,Cephalopoda,Cephalopods,Ziphiidae,Ziphiidae,Sea mammals,Hunter,Heterotroph,Riccialdelli_etal_2017,https://doi.org/10.3354/meps12296,
79,Illex_argentinus,Cephalopoda,Cephalopods,Ziphiidae,Ziphiidae,Sea mammals,Hunter,Heterotroph,Riccialdelli_etal_2017,https://doi.org/10.3354/meps12296,
80,Dissostichus_eleginoides,Perciformes,Fish_Demersal,Ziphiidae,Ziphiidae,Sea mammals,Hunter,Heterotroph,Riccialdelli_etal_2017,https://doi.org/10.3354/meps12296,
81,Micromesistius_australis,Gadiformes,Fish,Ziphiidae,Ziphiidae,Sea mammals,Hunter,Heterotroph,Riccialdelli_etal_2017,https://doi.org/10.3354/meps12296,
82,Lepidonotothen,Perciformes,Fish,Ziphiidae,Ziphiidae,Sea mammals,Hunter,Heterotroph,Riccialdelli_etal_2017,https://doi.org/10.3354/meps12296,
83,Pseudochaenichthys_georgianus,Perciformes,Fish,Ziphiidae,Ziphiidae,Sea mammals,Hunter,Heterotroph,Riccialdelli_etal_2017,https://doi.org/10.3354/meps12296,
84,Doryteuthis_gahi,Cephalopoda,Cephalopods,Ziphiidae,Ziphiidae,Sea mammals,Hunter,Heterotroph,Riccialdelli_etal_2017,https://doi.org/10.3354/meps12296,
85,Illex_argentinus,Cephalopoda,Cephalopods,Ziphiidae,Ziphiidae,Sea mammals,Hunter,Heterotroph,Riccialdelli_etal_2017,https://doi.org/10.3354/meps12296,
86,Dissostichus_eleginoides,Perciformes,Fish_Demersal,Ziphiidae,Ziphiidae,Sea mammals,Hunter,Heterotroph,Riccialdelli_etal_2017,https://doi.org/10.3354/meps12296,
87,Micromesistius_australis,Gadiformes,Fish,Ziphiidae,Ziphiidae,Sea mammals,Hunter,Heterotroph,Riccialdelli_etal_2017,https://doi.org/10.3354/meps12296,
88,Lepidonotothen,Perciformes,Fish,Ziphiidae,Ziphiidae,Sea mammals,Hunter,Heterotroph,Riccialdelli_etal_2017,https://doi.org/10.3354/meps12296,
89,Pseudochaenichthys_georgianus,Perciformes,Fish,Ziphiidae,Ziphiidae,Sea mammals,Hunter,Heterotroph,Riccialdelli_etal_2017,https://doi.org/10.3354/meps12296,
90,Doryteuthis_gahi,Cephalopoda,Cephalopods,Ziphiidae,Ziphiidae,Sea mammals,Hunter,Heterotroph,Riccialdelli_etal_2017,https://doi.org/10.3354/meps12296,
91,Illex_argentinus,Cephalopoda,Cephalopods,Ziphiidae,Ziphiidae,Sea mammals,Hunter,Heterotroph,Riccialdelli_etal_2017,https://doi.org/10.3354/meps12296,
92,Dissostichus_eleginoides,Perciformes,Fish_Demersal,Ziphiidae,Ziphiidae,Sea mammals,Hunter,Heterotroph,Riccialdelli_etal_2017,https://doi.org/10.3354/meps12296,
93,Micromesistius_australis,Gadiformes,Fish,Ziphiidae,Ziphiidae,Sea mammals,Hunter,Heterotroph,Riccialdelli_etal_2017,https://doi.org/10.3354/meps12296,
94,Lepidonotothen,Perciformes,Fish,Ziphiidae,Ziphiidae,Sea mammals,Hunter,Heterotroph,Riccialdelli_etal_2017,https://doi.org/10.3354/meps12296,
95,Pseudochaenichthys_georgianus,Perciformes,Fish,Ziphiidae,Ziphiidae,Sea mammals,Hunter,Heterotroph,Riccialdelli_etal_2017,https://doi.org/10.3354/meps12296,
96,Doryteuthis_gahi,Cephalopoda,Cephalopods,Ziphiidae,Ziphiidae,Sea mammals,Hunter,Heterotroph,Riccialdelli_etal_2017,https://doi.org/10.3354/meps12296,
97,Illex_argentinus,Cephalopoda,Cephalopods,Ziphiidae,Ziphiidae,Sea mammals,Hunter,Heterotroph,Riccialdelli_etal_2017,https://doi.org/10.3354/meps12296,
98,Dissostichus_eleginoides,Perciformes,Fish_Demersal,Ziphiidae,Ziphiidae,Sea mammals,Hunter,Heterotroph,Riccialdelli_etal_2017,https://doi.org/10.3354/meps12296,
99,Micromesistius_australis,Gadiformes,Fish,Ziphiidae,Ziphiidae,Sea mammals,Hunter,Heterotroph,Riccialdelli_etal_2017,https://doi.org/10.3354/meps12296,
100,Lepidonotothen,Perciformes,Fish,Ziphiidae,Ziphiidae,Sea mammals,Hunter,Heterotroph,Riccialdelli_etal_2017,https://doi.org/10.3354/meps12296,
101,Pseudochaenichthys_georgianus,Perciformes,Fish,Ziphiidae,Ziphiidae,Sea mammals,Hunter,Heterotroph,Riccialdelli_etal_2017,https://doi.org/10.3354/meps12296,
102,Doryteuthis_gahi,Cephalopoda,Cephalopods,Ziphiidae,Ziphiidae,Sea mammals,Hunter,Heterotroph,Riccialdelli_etal_2017,https://doi.org/10.3354/meps12296,
103,Illex_argentinus,Cephalopoda,Cephalopods,Ziphiidae,Ziphiidae,Sea mammals,Hunter,Heterotroph,Riccialdelli_etal_2017,https://doi.org/10.3354/meps12296,
104,Dissostichus_eleginoides,Perciformes,Fish_Demersal,Ziphiidae,Ziphiidae,Sea mammals,Hunter,Heterotroph,Riccialdelli_etal_2017,https://doi.org/10.3354/meps12296,
105,Micromesistius_australis,Gadiformes,Fish,Ziphiidae,Ziphiidae,Sea mammals,Hunter,Heterotroph,Riccialdelli_etal_2017,https://doi.org/10.3354/meps12296,
106,Lepidonotothen,Perciformes,Fish,Ziphiidae,Ziphiidae,Sea mammals,Hunter,Heterotroph,Riccialdelli_etal_2017,https://doi.org/10.3354/meps12296,
107,Nototheniops_larseni ,Perciformes,Fish,Ziphiidae,Ziphiidae,Sea mammals,Hunter,Heterotroph,Riccialdelli_etal_2017,https://doi.org/10.3354/meps12296,
108,Pleuragramma_antarcticum,Nototheniidae,Fish,Ziphiidae,Ziphiidae,Sea mammals,Hunter,Heterotroph,Riccialdelli_etal_2017,https://doi.org/10.3354/meps12296,
109,Pseudochaenichthys_georgianus,Perciformes,Fish,Ziphiidae,Ziphiidae,Sea mammals,Hunter,Heterotroph,Riccialdelli_etal_2017,https://doi.org/10.3354/meps12296,
110,Electrona_spp,Myctophiformes,Fish,Balaenoptera_physalus,Balaenopteridae,Sea mammals,Hunter,Heterotroph,Bassoi_etal_2020,https://doi.org/10.1007/s00300-019-02607-z,
111,Gymnoscopelus_spp,Myctophiformes,Fish,Balaenoptera_physalus,Balaenopteridae,Sea mammals,Hunter,Heterotroph,Bassoi_etal_2020,https://doi.org/10.1007/s00300-019-02607-z,
112,Krefftichthys_andersoni,Myctophiformes,Fish,Balaenoptera_physalus,Balaenopteridae,Sea mammals,Hunter,Heterotroph,Bassoi_etal_2020,https://doi.org/10.1007/s00300-019-02607-z,
113,Euphausiidae,Euphausiacea,Crustaceans,Balaenoptera_physalus,Balaenopteridae,Sea mammals,Hunter,Heterotroph,Bassoi_etal_2020,https://doi.org/10.1007/s00300-019-02607-z,
114,Doryteuthis_gahi,Cephalopoda,Cephalopods,Mirounga_leonina,Phocidae,Sea mammals,Hunter,Heterotroph,Bassoi_etal_2020,https://doi.org/10.1007/s00300-019-02607-z,
115,Doryteuthis_gahi,Cephalopoda,Cephalopods,Ziphiidae,Ziphiidae,Sea mammals,Hunter,Heterotroph,Bassoi_etal_2020,https://doi.org/10.1007/s00300-019-02607-z,
116,Illex_argentinus,Cephalopoda,Cephalopods,Ziphiidae,Ziphiidae,Sea mammals,Hunter,Heterotroph,Bassoi_etal_2020,https://doi.org/10.1007/s00300-019-02607-z,
117,Euphausiidae,Euphausiacea,Crutceos,Megaptera_novaeangliae,Balaenopteridae,Sea mammals,Filter,Heterotroph,Bassoi_etal_2020,https://doi.org/10.1007/s00300-019-02607-z,
118,Grimothea_gregaria,Malacostraca,Crustaceans,Spheniscus_magellanicus,Sphenisciformes,Sea birds,Hunter,Heterotroph,Rosciano_etal_2018,https://doi.org/10.1111/ibi.12547,
119,Sprattus_fuegensis,Clupeiformes,Sardinas,Spheniscus_magellanicus,Sphenisciformes,Sea birds,Hunter,Heterotroph,Rosciano_etal_2018,https://doi.org/10.1111/ibi.12547,
120,Doryteuthis_gahi,Cephalopoda,Cephalopods,Spheniscus_magellanicus,Sphenisciformes,Sea birds,Hunter,Heterotroph,Rosciano_etal_2018,https://doi.org/10.1111/ibi.12547,
121,Euphausiidae,Euphausiacea,Crustaceans,Balaenoptera_borealis,Balaenopteridae,Sea mammals,Hunter,Heterotroph,Bassoi_etal_2020,https://doi.org/10.1007/s00300-019-02607-z,
122,Euphausiidae,Euphausiacea,Crustaceans,Lagenorhynchus_cruciger,Delphinidae,Sea mammals,Hunter,Heterotroph,Bassoi_etal_2020,https://doi.org/10.1007/s00300-019-02607-z,
123,Electrona_spp,Myctophiformes,Fish,Balaenoptera_physalus,Balaenopteridae,Sea mammals,Hunter,Heterotroph,Bassoi_etal_2020,https://doi.org/10.1007/s00300-019-02607-z,
124,Gymnoscopelus_spp,Myctophiformes,Fish,Balaenoptera_borealis,Balaenopteridae,Sea mammals,Hunter,Heterotroph,Bassoi_etal_2020,https://doi.org/10.1007/s00300-019-02607-z,
125,Krefftichthys_andersoni,Myctophiformes,Fish,Balaenoptera_borealis,Balaenopteridae,Sea mammals,Hunter,Heterotroph,Bassoi_etal_2020,https://doi.org/10.1007/s00300-019-02607-z,
126,Calanoida,Copepoda,Zooplankton,Globicephala_melas,Delphinidae,Sea mammals,Hunter,Heterotroph,Becker_etal_2021,https://doi.org/10.1007/s00300-021-02908-2,
127,Doryteuthis_gahi,Cephalopoda,Cephalopods,Globicephala_melas,Delphinidae,Sea mammals,Hunter,Heterotroph,Becker_etal_2021,https://doi.org/10.1007/s00300-021-02908-2,
128,Illex_argentinus,Cephalopoda,Cephalopods,Globicephala_melas,Delphinidae,Sea mammals,Hunter,Heterotroph,Becker_etal_2021,https://doi.org/10.1007/s00300-021-02908-2,
129,Enteroctopus_megalocyathus,Cephalopoda,Cephalopods,Globicephala_melas,Delphinidae,Sea mammals,Hunter,Heterotroph,Becker_etal_2021,https://doi.org/10.1007/s00300-021-02908-2,
130,Merluccius_hubbsi,Gadiformes,Fish_Demersal,Globicephala_melas,Delphinidae,Sea mammals,Hunter,Heterotroph,Becker_etal_2021,https://doi.org/10.1007/s00300-021-02908-2,
131,Merluccius_australis,Gadiformes,Fish_Demersal,Globicephala_melas,Delphinidae,Sea mammals,Hunter,Heterotroph,Becker_etal_2021,https://doi.org/10.1007/s00300-021-02908-2,
132,Macruronus_magellanicus,Gadiformes,Fish_Demersal,Globicephala_melas,Delphinidae,Sea mammals,Hunter,Heterotroph,Becker_etal_2021,https://doi.org/10.1007/s00300-021-02908-2,
133,Salilota_australis,Gadiformes,Fish,Globicephala_melas,Delphinidae,Sea mammals,Hunter,Heterotroph,Becker_etal_2021,https://doi.org/10.1007/s00300-021-02908-2,
134,Micromesistius_australis,Gadiformes,Fish,Globicephala_melas,Delphinidae,Sea mammals,Hunter,Heterotroph,Becker_etal_2021,https://doi.org/10.1007/s00300-021-02908-2,
135,Dissostichus_eleginoides,Perciformes,Fish_Demersal,Globicephala_melas,Delphinidae,Sea mammals,Hunter,Heterotroph,Becker_etal_2021,https://doi.org/10.1007/s00300-021-02908-2,
136,Cottoperca_trigloides,Perciformes,Fish_Demersal,Globicephala_melas,Delphinidae,Sea mammals,Hunter,Heterotroph,Becker_etal_2021,https://doi.org/10.1007/s00300-021-02908-2,
137,Iluocoetes_fimbriatus,Perciformes,Fish,Globicephala_melas,Delphinidae,Sea mammals,Hunter,Heterotroph,Becker_etal_2021,https://doi.org/10.1007/s00300-021-02908-2,
138,Lepidonotothen,Perciformes,Fish,Globicephala_melas,Delphinidae,Sea mammals,Hunter,Heterotroph,Becker_etal_2021,https://doi.org/10.1007/s00300-021-02908-2,
139,Pleuragramma_antarcticum,Nototheniidae,Fish,Globicephala_melas,Delphinidae,Sea mammals,Hunter,Heterotroph,Becker_etal_2021,https://doi.org/10.1007/s00300-021-02908-2,
140,Nototheniops_larseni ,Perciformes,Fish,Globicephala_melas,Delphinidae,Sea mammals,Hunter,Heterotroph,Becker_etal_2021,https://doi.org/10.1007/s00300-021-02908-2,
141,Pseudochaenichthys_georgianus,Perciformes,Fish,Globicephala_melas,Delphinidae,Sea mammals,Hunter,Heterotroph,Becker_etal_2021,https://doi.org/10.1007/s00300-021-02908-2,
142,Patagonotothen_ramsayi,Perciformes,Fish,Globicephala_melas,Delphinidae,Sea mammals,Hunter,Heterotroph,Becker_etal_2021,https://doi.org/10.1007/s00300-021-02908-2,
